identifier1	identifier2	lemma	mean_disagreement_cleaned	judgments
modern_corpus_spanish-236448-274	old_corpus_spanish-26687-454	demá	2.0	[3, 1]
old_corpus_spanish-91333-248	old_corpus_spanish-92735-262	demá	0.0	[3, 3]
modern_corpus_spanish-682684-614	old_corpus_spanish-123587-378	demá	0.0	[4, 4]
modern_corpus_spanish-236448-274	modern_corpus_spanish-67587-752	demá	2.0	[3, 1]
old_corpus_spanish-144558-365	old_corpus_spanish-400741-532	demá	0.0	[4, 4, 4]
old_corpus_spanish-144558-365	old_corpus_spanish-183847-264	demá	0.0	[4, 4]
old_corpus_spanish-343525-604	old_corpus_spanish-544258-434	demá	1.0	[3, 2]
old_corpus_spanish-183847-264	old_corpus_spanish-91333-248	demá	1.0	[3, 4]
old_corpus_spanish-173421-1128	old_corpus_spanish-91333-248	demá	1.0	[3, 4]
old_corpus_spanish-173421-1128	old_corpus_spanish-92735-262	demá	0.0	[3, 3]
old_corpus_spanish-78934-242	old_corpus_spanish-86653-818	demá	0.0	[4, 4]
modern_corpus_spanish-104204-555	old_corpus_spanish-92735-262	demá	0.0	[4, 4]
modern_corpus_spanish-162238-446	old_corpus_spanish-175014-132	demá	0.0	[3, 3]
modern_corpus_spanish-884015-306	old_corpus_spanish-95173-648	demá	0.0	[4, 4]
modern_corpus_spanish-162238-446	old_corpus_spanish-177838-178	demá	0.6666666666666666	[4, 3, 4]
modern_corpus_spanish-884015-306	old_corpus_spanish-598347-162	demá	1.0	[4, 3]
modern_corpus_spanish-162238-446	old_corpus_spanish-228056-362	demá	0.6666666666666666	[3, 3, 4]
modern_corpus_spanish-162238-446	old_corpus_spanish-26687-454	demá	3.0	[4, 1]
modern_corpus_spanish-708156-412	old_corpus_spanish-598347-162	demá	1.0	[2, 3]
modern_corpus_spanish-708156-412	old_corpus_spanish-359195-184	demá	1.0	[3, 4]
modern_corpus_spanish-203902-504	modern_corpus_spanish-753587-206	demá	0.0	[3, 3]
modern_corpus_spanish-203902-504	old_corpus_spanish-598347-162	demá	0.5	[4, 4, 4, 3]
modern_corpus_spanish-682684-614	modern_corpus_spanish-72278-507	demá	0.0	[4, 4]
old_corpus_spanish-144558-365	old_corpus_spanish-26687-454	demá	2.0	[3, 1]
modern_corpus_spanish-203902-504	modern_corpus_spanish-708156-412	demá	0.0	[3, 3]
modern_corpus_spanish-99935-704	old_corpus_spanish-175014-132	demá	0.0	[3, 3]
modern_corpus_spanish-203902-504	modern_corpus_spanish-884015-306	demá	0.0	[4, 4]
modern_corpus_spanish-67587-752	old_corpus_spanish-95173-648	demá	1.0	[4, 3]
modern_corpus_spanish-67587-752	old_corpus_spanish-92735-262	demá	0.0	[4, 4]
modern_corpus_spanish-67587-752	old_corpus_spanish-78934-242	demá	0.0	[4, 4]
modern_corpus_spanish-27486-408	modern_corpus_spanish-346364-110	demá	2.0	[3, 1]
modern_corpus_spanish-27486-408	modern_corpus_spanish-338038-538	demá	2.0	[3, 1]
modern_corpus_spanish-67587-752	old_corpus_spanish-23469-248	demá	0.0	[4, 4]
modern_corpus_spanish-67587-752	modern_corpus_spanish-795477-398	demá	0.0	[3, 3]
modern_corpus_spanish-67587-752	modern_corpus_spanish-72278-507	demá	1.0	[3, 4]
old_corpus_spanish-173421-1128	old_corpus_spanish-400741-532	demá	0.0	[3, 3]
modern_corpus_spanish-27486-408	old_corpus_spanish-26687-454	demá	0.0	[1, 1]
old_corpus_spanish-173421-1128	old_corpus_spanish-544258-434	demá	0.0	[3, 3]
old_corpus_spanish-23469-248	old_corpus_spanish-598347-162	demá	0.0	[4, 4]
modern_corpus_spanish-753587-206	old_corpus_spanish-91333-248	demá	0.0	[4, 4]
modern_corpus_spanish-281021-896	modern_corpus_spanish-708156-412	demá	2.0	[4, 3, 1]
modern_corpus_spanish-281021-896	modern_corpus_spanish-795477-398	demá	2.0	[3, 1]
modern_corpus_spanish-57183-394	old_corpus_spanish-334949-405	demá	1.0	[4, 3]
modern_corpus_spanish-162238-446	modern_corpus_spanish-67587-752	demá	1.0	[3, 4]
modern_corpus_spanish-57183-394	old_corpus_spanish-144558-365	demá	1.0	[4, 3]
modern_corpus_spanish-281021-896	modern_corpus_spanish-99935-704	demá	0.0	[1, 1]
modern_corpus_spanish-281021-896	old_corpus_spanish-175014-132	demá	0.0	[2, 2]
modern_corpus_spanish-57183-394	old_corpus_spanish-343525-604	demá	0.6666666666666666	[3, 4, 3]
modern_corpus_spanish-281021-896	old_corpus_spanish-228056-362	demá	2.0	[3, 1]
old_corpus_spanish-544258-434	old_corpus_spanish-78934-242	demá	0.5	[4, 4, 4, 3]
modern_corpus_spanish-27486-408	old_corpus_spanish-598347-162	demá	0.6666666666666666	[2, 1, 1]
modern_corpus_spanish-346364-110	old_corpus_spanish-544258-434	demá	1.0	[3, 4]
old_corpus_spanish-228056-362	old_corpus_spanish-598347-162	demá	0.0	[4, 4]
old_corpus_spanish-228056-362	old_corpus_spanish-400741-532	demá	0.6666666666666666	[4, 4, 3]
modern_corpus_spanish-346364-110	old_corpus_spanish-400741-532	demá	1.0	[3, 4]
modern_corpus_spanish-346364-110	old_corpus_spanish-23469-248	demá	1.0	[3, 4]
modern_corpus_spanish-346364-110	modern_corpus_spanish-903996-288	demá	1.0	[3, 4]
modern_corpus_spanish-346364-110	modern_corpus_spanish-795477-398	demá	1.0	[4, 3]
modern_corpus_spanish-346364-110	modern_corpus_spanish-72278-507	demá	1.0	[4, 3]
modern_corpus_spanish-346364-110	modern_corpus_spanish-708156-412	demá	0.0	[3, 3]
modern_corpus_spanish-27486-408	old_corpus_spanish-400741-532	demá	0.0	[3, 3]
old_corpus_spanish-177838-178	old_corpus_spanish-78934-242	demá	1.0	[4, 3]
modern_corpus_spanish-72278-507	modern_corpus_spanish-99935-704	demá	0.0	[4, 4]
modern_corpus_spanish-72278-507	old_corpus_spanish-183847-264	demá	0.0	[4, 4, 4]
modern_corpus_spanish-72278-507	old_corpus_spanish-26687-454	demá	0.0	[1, 1]
modern_corpus_spanish-57183-394	old_corpus_spanish-91333-248	demá	1.0	[3, 2]
modern_corpus_spanish-57183-394	old_corpus_spanish-400741-532	demá	0.0	[4, 4]
old_corpus_spanish-123587-378	old_corpus_spanish-175014-132	demá	1.3333333333333333	[3, 4, 2]
old_corpus_spanish-123587-378	old_corpus_spanish-92735-262	demá	1.3333333333333333	[4, 4, 2]
modern_corpus_spanish-203902-504	modern_corpus_spanish-903996-288	demá	1.0	[4, 3]
modern_corpus_spanish-27486-408	old_corpus_spanish-95173-648	demá	2.0	[2, 4, 1]
old_corpus_spanish-177838-178	old_corpus_spanish-544258-434	demá	0.0	[4, 4]
modern_corpus_spanish-281021-896	old_corpus_spanish-23469-248	demá	1.0	[2, 1]
modern_corpus_spanish-57183-394	old_corpus_spanish-26687-454	demá	0.0	[1, 1]
old_corpus_spanish-334949-405	old_corpus_spanish-95173-648	demá	0.0	[3, 3]
modern_corpus_spanish-753587-206	old_corpus_spanish-173421-1128	demá	1.0	[4, 3]
modern_corpus_spanish-753587-206	old_corpus_spanish-26687-454	demá	0.0	[1, 1]
modern_corpus_spanish-903996-288	old_corpus_spanish-144558-365	demá	1.0	[3, 2]
modern_corpus_spanish-753587-206	old_corpus_spanish-334949-405	demá	1.3333333333333333	[4, 3, 2]
modern_corpus_spanish-91404-860	old_corpus_spanish-343525-604	demá	0.0	[3, 3]
modern_corpus_spanish-104204-555	old_corpus_spanish-144558-365	demá	0.0	[4, 4]
modern_corpus_spanish-884015-306	old_corpus_spanish-400741-532	demá	0.0	[4, 4]
modern_corpus_spanish-753587-206	old_corpus_spanish-86653-818	demá	0.0	[3, 3]
modern_corpus_spanish-795477-398	modern_corpus_spanish-884015-306	demá	0.0	[3, 3]
modern_corpus_spanish-903996-288	old_corpus_spanish-400741-532	demá	0.0	[3, 3]
modern_corpus_spanish-57183-394	modern_corpus_spanish-682684-614	demá	1.0	[4, 3]
modern_corpus_spanish-57183-394	modern_corpus_spanish-72278-507	demá	0.0	[4, 4, 4]
modern_corpus_spanish-884015-306	old_corpus_spanish-123587-378	demá	0.0	[4, 4, 4]
modern_corpus_spanish-91404-860	old_corpus_spanish-175014-132	demá	1.0	[4, 3]
modern_corpus_spanish-884015-306	old_corpus_spanish-359195-184	demá	0.0	[3, 3]
modern_corpus_spanish-57183-394	modern_corpus_spanish-753587-206	demá	0.6666666666666666	[3, 4, 3]
old_corpus_spanish-400741-532	old_corpus_spanish-86653-818	demá	0.0	[4, 4]
modern_corpus_spanish-122503-452	old_corpus_spanish-92735-262	demá	1.0	[4, 3]
modern_corpus_spanish-203902-504	old_corpus_spanish-400741-532	demá	0.0	[4, 4]
modern_corpus_spanish-203902-504	modern_corpus_spanish-91404-860	demá	1.0	[3, 4]
modern_corpus_spanish-281021-896	old_corpus_spanish-92735-262	demá	0.0	[1, 1]
modern_corpus_spanish-281021-896	old_corpus_spanish-598347-162	demá	1.0	[2, 1]
modern_corpus_spanish-122503-452	modern_corpus_spanish-795477-398	demá	1.0	[2, 3]
modern_corpus_spanish-122503-452	old_corpus_spanish-544258-434	demá	0.0	[4, 4]
modern_corpus_spanish-91404-860	old_corpus_spanish-183847-264	demá	0.0	[3, 3]
modern_corpus_spanish-104204-555	modern_corpus_spanish-884015-306	demá	0.0	[4, 4]
modern_corpus_spanish-455193-897	modern_corpus_spanish-679610-547	descendiente	0.0	[4, 4]
modern_corpus_spanish-562186-686	old_corpus_spanish-471873-382	descendiente	0.0	[2, 2]
modern_corpus_spanish-455193-897	modern_corpus_spanish-710614-719	descendiente	0.0	[4, 4, 4, 4]
modern_corpus_spanish-562186-686	modern_corpus_spanish-710614-719	descendiente	1.0	[4, 3]
modern_corpus_spanish-552916-340	old_corpus_spanish-362293-666	descendiente	0.0	[4, 4]
modern_corpus_spanish-552916-340	old_corpus_spanish-32389-118	descendiente	1.0	[4, 3]
modern_corpus_spanish-552916-340	old_corpus_spanish-604695-482	descendiente	0.0	[4, 4]
modern_corpus_spanish-455193-897	modern_corpus_spanish-907878-283	descendiente	1.0	[1, 2]
modern_corpus_spanish-455193-897	modern_corpus_spanish-658761-352	descendiente	0.0	[2, 2]
modern_corpus_spanish-455193-897	old_corpus_spanish-126734-254	descendiente	0.6666666666666666	[4, 4, 3]
modern_corpus_spanish-455193-897	modern_corpus_spanish-72348-525	descendiente	1.0	[4, 3]
modern_corpus_spanish-562186-686	modern_corpus_spanish-72348-525	descendiente	0.0	[4, 4]
modern_corpus_spanish-455193-897	modern_corpus_spanish-534085-639	descendiente	1.0	[3, 2]
modern_corpus_spanish-455193-897	modern_corpus_spanish-643375-649	descendiente	0.0	[4, 4]
modern_corpus_spanish-534085-639	modern_corpus_spanish-643754-260	descendiente	1.0	[1, 2]
modern_corpus_spanish-534085-639	old_corpus_spanish-32389-118	descendiente	0.0	[3, 3]
modern_corpus_spanish-534085-639	old_corpus_spanish-471873-382	descendiente	1.0	[2, 3]
modern_corpus_spanish-534085-639	old_corpus_spanish-604695-482	descendiente	0.0	[3, 3]
modern_corpus_spanish-562186-686	modern_corpus_spanish-679610-547	descendiente	1.0	[4, 3]
old_corpus_spanish-610339-310	old_corpus_spanish-673233-208	descendiente	0.0	[4, 4]
modern_corpus_spanish-552916-340	old_corpus_spanish-14796-193	descendiente	1.0	[4, 3]
modern_corpus_spanish-562186-686	modern_corpus_spanish-730520-473	descendiente	0.0	[4, 4]
modern_corpus_spanish-455193-897	old_corpus_spanish-416222-482	descendiente	1.0	[4, 3]
old_corpus_spanish-471873-382	old_corpus_spanish-604695-482	descendiente	2.0	[2, 4]
modern_corpus_spanish-455193-897	old_corpus_spanish-184749-1064	descendiente	0.0	[3, 3]
modern_corpus_spanish-562186-686	old_corpus_spanish-154252-380	descendiente	1.0	[4, 3]
old_corpus_spanish-471873-382	old_corpus_spanish-501151-90	descendiente	1.0	[3, 2]
modern_corpus_spanish-562186-686	modern_corpus_spanish-658761-352	descendiente	1.0	[3, 2]
modern_corpus_spanish-455193-897	modern_corpus_spanish-552916-340	descendiente	1.0	[4, 3]
modern_corpus_spanish-552916-340	old_corpus_spanish-154252-380	descendiente	1.0	[4, 3]
modern_corpus_spanish-455193-897	old_corpus_spanish-210867-340	descendiente	1.0	[3, 4]
modern_corpus_spanish-562186-686	old_corpus_spanish-19525-1807	descendiente	1.0	[3, 4]
old_corpus_spanish-154252-380	old_corpus_spanish-501151-90	descendiente	1.0	[4, 3]
modern_corpus_spanish-658761-352	old_corpus_spanish-673233-208	descendiente	0.0	[3, 3]
modern_corpus_spanish-24620-922	old_corpus_spanish-501151-90	descendiente	0.0	[3, 3]
modern_corpus_spanish-24620-922	old_corpus_spanish-362293-666	descendiente	0.0	[4, 4]
modern_corpus_spanish-24620-922	old_corpus_spanish-32389-118	descendiente	2.0	[2, 4]
modern_corpus_spanish-24620-922	old_corpus_spanish-265840-644	descendiente	1.0	[4, 3]
modern_corpus_spanish-24620-922	old_corpus_spanish-19525-1807	descendiente	0.0	[4, 4]
modern_corpus_spanish-24620-922	old_corpus_spanish-184749-1064	descendiente	1.0	[4, 3]
modern_corpus_spanish-24620-922	old_corpus_spanish-14796-193	descendiente	1.0	[3, 4]
modern_corpus_spanish-24620-922	modern_corpus_spanish-741439-378	descendiente	0.6666666666666666	[3, 4, 3]
modern_corpus_spanish-741439-378	old_corpus_spanish-19525-1807	descendiente	0.6666666666666666	[3, 4, 4]
modern_corpus_spanish-286966-701	modern_corpus_spanish-679610-547	descendiente	1.0	[4, 3]
modern_corpus_spanish-286966-701	old_corpus_spanish-151878-184	descendiente	0.6666666666666666	[3, 4, 4]
modern_corpus_spanish-871378-179	old_corpus_spanish-14796-193	descendiente	0.0	[4, 4]
modern_corpus_spanish-871378-179	old_corpus_spanish-32389-118	descendiente	1.0	[3, 4]
modern_corpus_spanish-871378-179	old_corpus_spanish-471873-382	descendiente	2.0	[4, 2]
modern_corpus_spanish-286966-701	old_corpus_spanish-154252-380	descendiente	0.0	[4, 4, 4]
modern_corpus_spanish-286966-701	old_corpus_spanish-501151-90	descendiente	0.0	[4, 4]
modern_corpus_spanish-643754-260	old_corpus_spanish-471873-382	descendiente	0.6666666666666666	[2, 1, 2]
modern_corpus_spanish-643754-260	old_corpus_spanish-604695-482	descendiente	0.0	[2, 2]
modern_corpus_spanish-286966-701	old_corpus_spanish-610339-310	descendiente	0.0	[4, 4]
modern_corpus_spanish-182702-961	old_corpus_spanish-604695-482	descendiente	2.0	[4, 2]
modern_corpus_spanish-182702-961	old_corpus_spanish-416222-482	descendiente	0.0	[4, 4]
old_corpus_spanish-184749-1064	old_corpus_spanish-501151-90	descendiente	0.0	[4, 4]
old_corpus_spanish-184749-1064	old_corpus_spanish-362293-666	descendiente	0.0	[4, 4]
old_corpus_spanish-184749-1064	old_corpus_spanish-32389-118	descendiente	0.0	[3, 3]
modern_corpus_spanish-182702-961	old_corpus_spanish-19525-1807	descendiente	1.0	[3, 4]
modern_corpus_spanish-182702-961	old_corpus_spanish-14796-193	descendiente	0.0	[4, 4]
old_corpus_spanish-38463-774	old_corpus_spanish-673233-208	descendiente	1.0	[4, 3]
modern_corpus_spanish-182702-961	old_corpus_spanish-126734-254	descendiente	0.6666666666666666	[4, 4, 3]
modern_corpus_spanish-182702-961	modern_corpus_spanish-741439-378	descendiente	0.0	[4, 4]
modern_corpus_spanish-24620-922	old_corpus_spanish-610339-310	descendiente	1.0	[4, 3]
modern_corpus_spanish-182702-961	modern_corpus_spanish-730520-473	descendiente	0.6666666666666666	[4, 4, 3]
modern_corpus_spanish-24620-922	old_corpus_spanish-667514-208	descendiente	0.0	[3, 3]
old_corpus_spanish-19525-1807	old_corpus_spanish-302326-184	descendiente	0.6666666666666666	[4, 3, 4]
modern_corpus_spanish-276563-554	modern_corpus_spanish-278302-705	descendiente	1.0	[3, 4]
modern_corpus_spanish-643375-649	modern_corpus_spanish-643754-260	descendiente	1.0	[1, 2]
modern_corpus_spanish-643375-649	modern_corpus_spanish-730520-473	descendiente	1.3333333333333333	[3, 4, 2]
modern_corpus_spanish-643375-649	old_corpus_spanish-501151-90	descendiente	0.0	[3, 3]
modern_corpus_spanish-276563-554	modern_corpus_spanish-643754-260	descendiente	1.0	[2, 1]
modern_corpus_spanish-276563-554	modern_corpus_spanish-710614-719	descendiente	0.0	[4, 4]
modern_corpus_spanish-276563-554	old_corpus_spanish-154252-380	descendiente	0.0	[4, 4]
modern_corpus_spanish-643375-649	old_corpus_spanish-673233-208	descendiente	1.0	[4, 3]
modern_corpus_spanish-643754-260	modern_corpus_spanish-871378-179	descendiente	0.0	[2, 2]
old_corpus_spanish-362293-666	old_corpus_spanish-416222-482	descendiente	0.0	[4, 4]
old_corpus_spanish-362293-666	old_corpus_spanish-610339-310	descendiente	0.0	[4, 4]
modern_corpus_spanish-276563-554	old_corpus_spanish-302326-184	descendiente	1.0	[4, 3]
modern_corpus_spanish-276563-554	old_corpus_spanish-501151-90	descendiente	1.0	[4, 3]
modern_corpus_spanish-278302-705	modern_corpus_spanish-658761-352	descendiente	0.6666666666666666	[2, 2, 3]
old_corpus_spanish-210867-340	old_corpus_spanish-501151-90	descendiente	0.0	[4, 4]
modern_corpus_spanish-643754-260	old_corpus_spanish-362293-666	descendiente	0.0	[1, 1]
modern_corpus_spanish-658761-352	old_corpus_spanish-362293-666	descendiente	0.6666666666666666	[2, 3, 3]
modern_corpus_spanish-278302-705	modern_corpus_spanish-741439-378	descendiente	0.0	[4, 4]
modern_corpus_spanish-278302-705	modern_corpus_spanish-871378-179	descendiente	0.6666666666666666	[4, 4, 3]
modern_corpus_spanish-278302-705	old_corpus_spanish-154252-380	descendiente	0.0	[4, 4]
modern_corpus_spanish-278302-705	old_corpus_spanish-19525-1807	descendiente	1.0	[3, 4]
modern_corpus_spanish-278302-705	old_corpus_spanish-210867-340	descendiente	0.0	[4, 4]
modern_corpus_spanish-278302-705	old_corpus_spanish-265840-644	descendiente	1.0	[4, 3]
modern_corpus_spanish-278302-705	old_corpus_spanish-32389-118	descendiente	1.3333333333333333	[2, 3, 4]
modern_corpus_spanish-278302-705	old_corpus_spanish-501151-90	descendiente	0.6666666666666666	[4, 3, 4]
modern_corpus_spanish-278302-705	old_corpus_spanish-673233-208	descendiente	1.0	[4, 3]
modern_corpus_spanish-741439-378	old_corpus_spanish-604695-482	descendiente	2.0	[4, 2]
modern_corpus_spanish-741439-378	old_corpus_spanish-416222-482	descendiente	1.0	[4, 3]
old_corpus_spanish-19525-1807	old_corpus_spanish-38463-774	descendiente	0.0	[3, 3]
modern_corpus_spanish-741439-378	old_corpus_spanish-210867-340	descendiente	0.0	[4, 4, 4]
modern_corpus_spanish-182702-961	modern_corpus_spanish-658761-352	descendiente	2.0	[2, 4]
old_corpus_spanish-184749-1064	old_corpus_spanish-302326-184	descendiente	0.0	[4, 4]
modern_corpus_spanish-679610-547	old_corpus_spanish-154252-380	descendiente	1.0	[3, 4]
modern_corpus_spanish-679610-547	modern_corpus_spanish-871378-179	descendiente	1.0	[4, 3]
modern_corpus_spanish-679610-547	modern_corpus_spanish-710614-719	descendiente	0.0	[4, 4, 4]
old_corpus_spanish-32389-118	old_corpus_spanish-471873-382	descendiente	1.0	[3, 2]
old_corpus_spanish-14796-193	old_corpus_spanish-416222-482	descendiente	0.0	[4, 4, 4]
modern_corpus_spanish-333283-323	modern_corpus_spanish-534085-639	descendiente	1.0	[3, 2]
modern_corpus_spanish-333283-323	modern_corpus_spanish-562186-686	descendiente	1.0	[3, 4]
old_corpus_spanish-14796-193	old_corpus_spanish-17109-501	descendiente	0.0	[4, 4]
modern_corpus_spanish-182702-961	modern_corpus_spanish-643375-649	descendiente	0.0	[4, 4, 4]
modern_corpus_spanish-333283-323	modern_corpus_spanish-643375-649	descendiente	0.0	[4, 4]
modern_corpus_spanish-333283-323	modern_corpus_spanish-730520-473	descendiente	0.0	[4, 4]
modern_corpus_spanish-333283-323	modern_corpus_spanish-741439-378	descendiente	0.0	[4, 4]
modern_corpus_spanish-333283-323	old_corpus_spanish-14796-193	descendiente	0.0	[4, 4]
modern_corpus_spanish-679610-547	old_corpus_spanish-151878-184	descendiente	1.0	[4, 3]
modern_corpus_spanish-333283-323	old_corpus_spanish-151878-184	descendiente	1.0	[3, 2]
old_corpus_spanish-126734-254	old_corpus_spanish-416222-482	descendiente	1.0	[3, 4]
old_corpus_spanish-126734-254	old_corpus_spanish-184749-1064	descendiente	0.0	[3, 3]
modern_corpus_spanish-333283-323	old_corpus_spanish-17109-501	descendiente	0.6666666666666666	[4, 3, 3]
modern_corpus_spanish-333283-323	old_corpus_spanish-362293-666	descendiente	0.6666666666666666	[3, 4, 4]
modern_corpus_spanish-658761-352	modern_corpus_spanish-679610-547	descendiente	0.0	[2, 2]
modern_corpus_spanish-658761-352	modern_corpus_spanish-741439-378	descendiente	1.0	[2, 3]
old_corpus_spanish-17109-501	old_corpus_spanish-673233-208	descendiente	0.0	[4, 4]
old_corpus_spanish-17109-501	old_corpus_spanish-184749-1064	descendiente	0.0	[4, 4]
old_corpus_spanish-416222-482	old_corpus_spanish-604695-482	descendiente	0.0	[4, 4]
old_corpus_spanish-416222-482	old_corpus_spanish-610339-310	descendiente	0.0	[4, 4]
modern_corpus_spanish-658761-352	modern_corpus_spanish-871378-179	descendiente	1.0	[3, 2]
modern_corpus_spanish-658761-352	old_corpus_spanish-17109-501	descendiente	1.0	[2, 3]
old_corpus_spanish-14796-193	old_corpus_spanish-154252-380	descendiente	1.0	[4, 3]
modern_corpus_spanish-658761-352	old_corpus_spanish-19525-1807	descendiente	0.0	[2, 2]
modern_corpus_spanish-658761-352	old_corpus_spanish-265840-644	descendiente	0.0	[3, 3]
old_corpus_spanish-151878-184	old_corpus_spanish-265840-644	descendiente	0.0	[4, 4]
old_corpus_spanish-265840-644	old_corpus_spanish-667514-208	descendiente	0.0	[4, 4]
old_corpus_spanish-154252-380	old_corpus_spanish-416222-482	descendiente	1.0	[4, 3]
modern_corpus_spanish-730520-473	old_corpus_spanish-610339-310	descendiente	0.0	[3, 3]
modern_corpus_spanish-730520-473	old_corpus_spanish-501151-90	descendiente	0.0	[4, 4]
modern_corpus_spanish-730520-473	old_corpus_spanish-32389-118	descendiente	0.6666666666666666	[3, 4, 4]
modern_corpus_spanish-730520-473	old_corpus_spanish-302326-184	descendiente	1.0	[4, 3]
modern_corpus_spanish-730520-473	old_corpus_spanish-154252-380	descendiente	0.0	[3, 3]
modern_corpus_spanish-72348-525	old_corpus_spanish-501151-90	descendiente	1.0	[3, 4]
modern_corpus_spanish-907878-283	old_corpus_spanish-126734-254	descendiente	0.6666666666666666	[1, 2, 1]
modern_corpus_spanish-679610-547	old_corpus_spanish-362293-666	descendiente	0.0	[4, 4]
old_corpus_spanish-154252-380	old_corpus_spanish-184749-1064	descendiente	1.0	[4, 3]
old_corpus_spanish-154252-380	old_corpus_spanish-38463-774	descendiente	0.0	[4, 4]
modern_corpus_spanish-907878-283	old_corpus_spanish-416222-482	descendiente	0.6666666666666666	[2, 1, 2]
modern_corpus_spanish-72348-525	old_corpus_spanish-38463-774	descendiente	0.0	[4, 4]
modern_corpus_spanish-710614-719	old_corpus_spanish-610339-310	descendiente	0.0	[4, 4, 4]
modern_corpus_spanish-710614-719	old_corpus_spanish-184749-1064	descendiente	0.0	[4, 4, 4]
modern_corpus_spanish-710614-719	old_corpus_spanish-17109-501	descendiente	0.0	[4, 4]
modern_corpus_spanish-710614-719	modern_corpus_spanish-72348-525	descendiente	0.0	[4, 4]
old_corpus_spanish-302326-184	old_corpus_spanish-673233-208	descendiente	0.6666666666666666	[4, 4, 3]
old_corpus_spanish-151878-184	old_corpus_spanish-610339-310	descendiente	0.0	[4, 4]
old_corpus_spanish-151878-184	old_corpus_spanish-604695-482	descendiente	0.0	[4, 4, 4]
old_corpus_spanish-151878-184	old_corpus_spanish-471873-382	descendiente	0.6666666666666666	[2, 2, 3]
old_corpus_spanish-151878-184	old_corpus_spanish-362293-666	descendiente	0.0	[4, 4]
old_corpus_spanish-154252-380	old_corpus_spanish-17109-501	descendiente	0.0	[4, 4, 4]
modern_corpus_spanish-274704-940	old_corpus_spanish-519587-1071	despacho	1.0	[1, 2]
modern_corpus_spanish-274704-940	old_corpus_spanish-261920-241	despacho	3.0	[4, 0, 1]
modern_corpus_spanish-274704-940	old_corpus_spanish-24444-594	despacho	0.0	[1, 1]
old_corpus_spanish-261920-241	old_corpus_spanish-360970-273	despacho	0.0	[4, 4]
old_corpus_spanish-502749-362	old_corpus_spanish-519587-1071	despacho	0.0	[4, 4]
old_corpus_spanish-24444-594	old_corpus_spanish-261920-241	despacho	0.0	[4, 4]
old_corpus_spanish-261920-241	old_corpus_spanish-404651-227	despacho	0.0	[4, 4, 4]
old_corpus_spanish-261920-241	old_corpus_spanish-43110-458	despacho	0.0	[4, 4]
old_corpus_spanish-261920-241	old_corpus_spanish-67352-223	despacho	0.0	[4, 4]
modern_corpus_spanish-274704-940	modern_corpus_spanish-83716-487	despacho	0.0	[1, 1]
old_corpus_spanish-251998-266	old_corpus_spanish-598473-355	despacho	1.0	[3, 4]
old_corpus_spanish-251998-266	old_corpus_spanish-591371-435	despacho	1.0	[3, 2, 0]
old_corpus_spanish-24444-594	old_corpus_spanish-67352-223	despacho	0.0	[4, 4]
old_corpus_spanish-30675-491	old_corpus_spanish-495959-772	despacho	0.0	[1, 1]
old_corpus_spanish-30675-491	old_corpus_spanish-519587-1071	despacho	1.0	[3, 4]
old_corpus_spanish-560278-77	old_corpus_spanish-598473-355	despacho	0.6666666666666666	[4, 3, 4]
old_corpus_spanish-24444-594	old_corpus_spanish-668586-512	despacho	0.0	[4, 4]
old_corpus_spanish-24444-594	old_corpus_spanish-464732-323	despacho	0.0	[1, 1]
old_corpus_spanish-502749-362	old_corpus_spanish-67352-223	despacho	3.0	[1, 4]
old_corpus_spanish-502749-362	old_corpus_spanish-560278-77	despacho	0.0	[4, 4]
old_corpus_spanish-24444-594	old_corpus_spanish-360970-273	despacho	0.0	[4, 4]
old_corpus_spanish-43110-458	old_corpus_spanish-560278-77	despacho	0.0	[4, 4]
modern_corpus_spanish-274704-940	modern_corpus_spanish-623377-748	despacho	1.0	[3, 2]
old_corpus_spanish-43110-458	old_corpus_spanish-519587-1071	despacho	0.0	[4, 4, 0]
old_corpus_spanish-218209-874	old_corpus_spanish-668586-512	despacho	0.0	[3, 3]
modern_corpus_spanish-104005-641	old_corpus_spanish-495959-772	despacho	0.0	[1, 1]
modern_corpus_spanish-104005-641	old_corpus_spanish-668586-512	despacho	1.0	[3, 4]
modern_corpus_spanish-95158-553	old_corpus_spanish-519587-1071	despacho	0.0	[4, 4]
modern_corpus_spanish-95158-553	old_corpus_spanish-464732-323	despacho	0.0	[1, 1]
modern_corpus_spanish-95158-553	old_corpus_spanish-404651-227	despacho	1.0	[3, 4]
modern_corpus_spanish-95158-553	old_corpus_spanish-261920-241	despacho	0.0	[4, 4]
modern_corpus_spanish-95158-553	old_corpus_spanish-251998-266	despacho	1.0	[3, 4]
modern_corpus_spanish-95158-553	old_corpus_spanish-106517-621	despacho	1.0	[4, 3]
modern_corpus_spanish-235729-1092	modern_corpus_spanish-274704-940	despacho	0.0	[1, 1]
modern_corpus_spanish-235729-1092	old_corpus_spanish-106517-621	despacho	1.3333333333333333	[1, 2, 3]
modern_corpus_spanish-235729-1092	old_corpus_spanish-404651-227	despacho	0.0	[4, 4]
modern_corpus_spanish-235729-1092	old_corpus_spanish-668586-512	despacho	3.0	[4, 1]
old_corpus_spanish-668586-512	old_corpus_spanish-67352-223	despacho	0.0	[4, 4, 4]
modern_corpus_spanish-207329-440	old_corpus_spanish-251998-266	despacho	3.0	[4, 1]
