identifier1	identifier2	lemma
modern_corpus_spanish-393356-195	modern_corpus_spanish-428813-734	corriente
modern_corpus_spanish-630997-501	old_corpus_spanish-310089-399	corriente
modern_corpus_spanish-817003-351	old_corpus_spanish-302479-319	corriente
modern_corpus_spanish-817003-351	old_corpus_spanish-482163-138	corriente
modern_corpus_spanish-817003-351	old_corpus_spanish-592977-355	corriente
old_corpus_spanish-440542-371	old_corpus_spanish-679198-225	corriente
old_corpus_spanish-440542-371	old_corpus_spanish-588700-985	corriente
modern_corpus_spanish-735298-838	old_corpus_spanish-456727-472	corriente
modern_corpus_spanish-735298-838	old_corpus_spanish-576035-457	corriente
modern_corpus_spanish-735298-838	old_corpus_spanish-683666-809	corriente
old_corpus_spanish-440542-371	old_corpus_spanish-576035-457	corriente
old_corpus_spanish-440542-371	old_corpus_spanish-503596-464	corriente
old_corpus_spanish-431484-1039	old_corpus_spanish-503596-464	corriente
old_corpus_spanish-431484-1039	old_corpus_spanish-679198-225	corriente
modern_corpus_spanish-817003-351	old_corpus_spanish-431484-1039	corriente
modern_corpus_spanish-630997-501	old_corpus_spanish-317905-418	corriente
modern_corpus_spanish-630997-501	old_corpus_spanish-503596-464	corriente
modern_corpus_spanish-630997-501	old_corpus_spanish-55882-45	corriente
modern_corpus_spanish-290473-1752	old_corpus_spanish-317905-418	corriente
modern_corpus_spanish-290473-1752	old_corpus_spanish-55882-45	corriente
modern_corpus_spanish-290473-1752	old_corpus_spanish-588700-985	corriente
modern_corpus_spanish-291679-168	modern_corpus_spanish-314431-1154	corriente
old_corpus_spanish-683666-809	old_corpus_spanish-684520-54	corriente
old_corpus_spanish-55882-45	old_corpus_spanish-592977-355	corriente
modern_corpus_spanish-291679-168	modern_corpus_spanish-347025-997	corriente
modern_corpus_spanish-291679-168	old_corpus_spanish-302479-319	corriente
modern_corpus_spanish-291679-168	old_corpus_spanish-310089-399	corriente
modern_corpus_spanish-291679-168	old_corpus_spanish-352999-515	corriente
modern_corpus_spanish-291679-168	old_corpus_spanish-359642-171	corriente
modern_corpus_spanish-291679-168	old_corpus_spanish-482163-138	corriente
modern_corpus_spanish-291679-168	old_corpus_spanish-503596-464	corriente
modern_corpus_spanish-291679-168	old_corpus_spanish-588700-985	corriente
modern_corpus_spanish-291679-168	old_corpus_spanish-683666-809	corriente
modern_corpus_spanish-731965-205	old_corpus_spanish-207531-437	corriente
modern_corpus_spanish-731965-205	old_corpus_spanish-311930-179	corriente
modern_corpus_spanish-731965-205	old_corpus_spanish-317905-418	corriente
modern_corpus_spanish-731965-205	old_corpus_spanish-352999-515	corriente
modern_corpus_spanish-731965-205	old_corpus_spanish-359642-171	corriente
old_corpus_spanish-363605-393	old_corpus_spanish-576035-457	corriente
old_corpus_spanish-503596-464	old_corpus_spanish-592977-355	corriente
old_corpus_spanish-503596-464	old_corpus_spanish-576035-457	corriente
old_corpus_spanish-311930-179	old_corpus_spanish-684520-54	corriente
modern_corpus_spanish-630997-501	old_corpus_spanish-684520-54	corriente
modern_corpus_spanish-347025-997	old_corpus_spanish-359642-171	corriente
modern_corpus_spanish-347025-997	old_corpus_spanish-317905-418	corriente
modern_corpus_spanish-428813-734	old_corpus_spanish-440542-371	corriente
modern_corpus_spanish-347025-997	modern_corpus_spanish-680590-567	corriente
modern_corpus_spanish-680590-567	modern_corpus_spanish-894166-220	corriente
old_corpus_spanish-207531-437	old_corpus_spanish-456727-472	corriente
modern_corpus_spanish-680590-567	old_corpus_spanish-310089-399	corriente
modern_corpus_spanish-894166-220	old_corpus_spanish-683666-809	corriente
modern_corpus_spanish-830722-94	old_corpus_spanish-440542-371	corriente
modern_corpus_spanish-393356-195	old_corpus_spanish-207531-437	corriente
modern_corpus_spanish-314431-1154	old_corpus_spanish-302479-319	corriente
modern_corpus_spanish-314431-1154	modern_corpus_spanish-680590-567	corriente
modern_corpus_spanish-588483-458	old_corpus_spanish-679198-225	corriente
old_corpus_spanish-317905-418	old_corpus_spanish-55882-45	corriente
old_corpus_spanish-317905-418	old_corpus_spanish-576035-457	corriente
old_corpus_spanish-302479-319	old_corpus_spanish-683666-809	corriente
modern_corpus_spanish-503672-255	modern_corpus_spanish-817003-351	corriente
modern_corpus_spanish-503672-255	modern_corpus_spanish-680590-567	corriente
modern_corpus_spanish-314431-1154	modern_corpus_spanish-549449-590	corriente
modern_corpus_spanish-314431-1154	modern_corpus_spanish-503672-255	corriente
modern_corpus_spanish-393356-195	modern_corpus_spanish-830722-94	corriente
modern_corpus_spanish-347025-997	modern_corpus_spanish-830722-94	corriente
modern_corpus_spanish-323792-1944	modern_corpus_spanish-428813-734	corriente
modern_corpus_spanish-323792-1944	modern_corpus_spanish-700812-447	corriente
modern_corpus_spanish-323792-1944	old_corpus_spanish-207531-437	corriente
old_corpus_spanish-482163-138	old_corpus_spanish-679198-225	corriente
old_corpus_spanish-482163-138	old_corpus_spanish-503596-464	corriente
modern_corpus_spanish-323792-1944	old_corpus_spanish-310089-399	corriente
modern_corpus_spanish-503672-255	modern_corpus_spanish-735298-838	corriente
modern_corpus_spanish-323792-1944	old_corpus_spanish-440542-371	corriente
old_corpus_spanish-302479-319	old_corpus_spanish-588700-985	corriente
modern_corpus_spanish-588483-458	old_corpus_spanish-592977-355	corriente
modern_corpus_spanish-393356-195	old_corpus_spanish-317905-418	corriente
modern_corpus_spanish-393356-195	old_corpus_spanish-55882-45	corriente
old_corpus_spanish-302479-319	old_corpus_spanish-431484-1039	corriente
modern_corpus_spanish-314431-1154	old_corpus_spanish-679198-225	corriente
modern_corpus_spanish-314431-1154	old_corpus_spanish-503596-464	corriente
modern_corpus_spanish-314431-1154	old_corpus_spanish-456727-472	corriente
modern_corpus_spanish-314431-1154	old_corpus_spanish-311930-179	corriente
old_corpus_spanish-302479-319	old_corpus_spanish-482163-138	corriente
old_corpus_spanish-592977-355	old_corpus_spanish-684520-54	corriente
modern_corpus_spanish-393356-195	old_corpus_spanish-679198-225	corriente
modern_corpus_spanish-393356-195	old_corpus_spanish-684520-54	corriente
old_corpus_spanish-302479-319	old_corpus_spanish-576035-457	corriente
old_corpus_spanish-302479-319	old_corpus_spanish-503596-464	corriente
modern_corpus_spanish-503672-255	old_corpus_spanish-576035-457	corriente
modern_corpus_spanish-588483-458	modern_corpus_spanish-680590-567	corriente
modern_corpus_spanish-588483-458	modern_corpus_spanish-703674-299	corriente
modern_corpus_spanish-588483-458	modern_corpus_spanish-817003-351	corriente
modern_corpus_spanish-503672-255	old_corpus_spanish-431484-1039	corriente
modern_corpus_spanish-588483-458	old_corpus_spanish-207531-437	corriente
modern_corpus_spanish-588483-458	old_corpus_spanish-302479-319	corriente
modern_corpus_spanish-588483-458	old_corpus_spanish-363605-393	corriente
modern_corpus_spanish-588483-458	old_corpus_spanish-431484-1039	corriente
modern_corpus_spanish-588483-458	old_corpus_spanish-456727-472	corriente
modern_corpus_spanish-588483-458	old_corpus_spanish-55882-45	corriente
modern_corpus_spanish-830722-94	old_corpus_spanish-679198-225	corriente
modern_corpus_spanish-323792-1944	old_corpus_spanish-456727-472	corriente
modern_corpus_spanish-290473-1752	modern_corpus_spanish-731965-205	corriente
old_corpus_spanish-679198-225	old_corpus_spanish-683666-809	corriente
modern_corpus_spanish-680590-567	old_corpus_spanish-431484-1039	corriente
modern_corpus_spanish-830722-94	old_corpus_spanish-302479-319	corriente
modern_corpus_spanish-894166-220	old_corpus_spanish-431484-1039	corriente
modern_corpus_spanish-680000-577	old_corpus_spanish-431484-1039	corriente
modern_corpus_spanish-680000-577	old_corpus_spanish-352999-515	corriente
modern_corpus_spanish-894166-220	old_corpus_spanish-302479-319	corriente
modern_corpus_spanish-680000-577	old_corpus_spanish-311930-179	corriente
modern_corpus_spanish-680000-577	old_corpus_spanish-310089-399	corriente
modern_corpus_spanish-680590-567	old_corpus_spanish-317905-418	corriente
modern_corpus_spanish-680000-577	old_corpus_spanish-302479-319	corriente
modern_corpus_spanish-680000-577	modern_corpus_spanish-700812-447	corriente
modern_corpus_spanish-680000-577	modern_corpus_spanish-680590-567	corriente
modern_corpus_spanish-314431-1154	old_corpus_spanish-683666-809	corriente
old_corpus_spanish-311930-179	old_corpus_spanish-576035-457	corriente
modern_corpus_spanish-393356-195	modern_corpus_spanish-503672-255	corriente
old_corpus_spanish-311930-179	old_corpus_spanish-683666-809	corriente
modern_corpus_spanish-347025-997	modern_corpus_spanish-393356-195	corriente
modern_corpus_spanish-347025-997	modern_corpus_spanish-503672-255	corriente
modern_corpus_spanish-680000-577	modern_corpus_spanish-735298-838	corriente
modern_corpus_spanish-830722-94	old_corpus_spanish-317905-418	corriente
modern_corpus_spanish-393356-195	modern_corpus_spanish-630997-501	corriente
old_corpus_spanish-207531-437	old_corpus_spanish-440542-371	corriente
modern_corpus_spanish-830722-94	old_corpus_spanish-352999-515	corriente
old_corpus_spanish-311930-179	old_corpus_spanish-363605-393	corriente
modern_corpus_spanish-503672-255	modern_corpus_spanish-549449-590	corriente
old_corpus_spanish-311930-179	old_corpus_spanish-317905-418	corriente
modern_corpus_spanish-323792-1944	old_corpus_spanish-683666-809	corriente
old_corpus_spanish-207531-437	old_corpus_spanish-317905-418	corriente
old_corpus_spanish-207531-437	old_corpus_spanish-310089-399	corriente
modern_corpus_spanish-503672-255	modern_corpus_spanish-630997-501	corriente
modern_corpus_spanish-323792-1944	old_corpus_spanish-55882-45	corriente
modern_corpus_spanish-323792-1944	old_corpus_spanish-679198-225	corriente
old_corpus_spanish-156746-397	old_corpus_spanish-163268-189	creciente
modern_corpus_spanish-524875-274	modern_corpus_spanish-566994-525	creciente
modern_corpus_spanish-588225-357	old_corpus_spanish-157509-662	creciente
modern_corpus_spanish-588225-357	old_corpus_spanish-151737-385	creciente
old_corpus_spanish-105669-361	old_corpus_spanish-156746-397	creciente
old_corpus_spanish-105669-361	old_corpus_spanish-116000-365	creciente
modern_corpus_spanish-524875-274	modern_corpus_spanish-598201-838	creciente
old_corpus_spanish-105669-361	old_corpus_spanish-105834-890	creciente
modern_corpus_spanish-588225-357	modern_corpus_spanish-598201-838	creciente
modern_corpus_spanish-524875-274	modern_corpus_spanish-588225-357	creciente
modern_corpus_spanish-588225-357	old_corpus_spanish-382044-429	creciente
modern_corpus_spanish-598201-838	old_corpus_spanish-534562-624	creciente
modern_corpus_spanish-598201-838	modern_corpus_spanish-667940-359	creciente
old_corpus_spanish-143180-409	old_corpus_spanish-647169-441	creciente
modern_corpus_spanish-524875-274	modern_corpus_spanish-706637-619	creciente
old_corpus_spanish-380008-61	old_corpus_spanish-430576-281	creciente
old_corpus_spanish-156746-397	old_corpus_spanish-347478-375	creciente
old_corpus_spanish-116000-365	old_corpus_spanish-143180-409	creciente
modern_corpus_spanish-791498-756	old_corpus_spanish-116000-365	creciente
old_corpus_spanish-163268-189	old_corpus_spanish-533701-151	creciente
old_corpus_spanish-105834-890	old_corpus_spanish-156746-397	creciente
old_corpus_spanish-105669-361	old_corpus_spanish-534562-624	creciente
old_corpus_spanish-105669-361	old_corpus_spanish-533701-151	creciente
old_corpus_spanish-165316-427	old_corpus_spanish-415654-753	creciente
modern_corpus_spanish-593522-353	old_corpus_spanish-382044-429	creciente
old_corpus_spanish-163268-189	old_corpus_spanish-380008-61	creciente
modern_corpus_spanish-598201-838	modern_corpus_spanish-648715-281	creciente
old_corpus_spanish-156746-397	old_corpus_spanish-293774-667	creciente
old_corpus_spanish-116000-365	old_corpus_spanish-647169-441	creciente
modern_corpus_spanish-593522-353	old_corpus_spanish-151737-385	creciente
old_corpus_spanish-105669-361	old_corpus_spanish-347478-375	creciente
old_corpus_spanish-105669-361	old_corpus_spanish-163268-189	creciente
modern_corpus_spanish-619558-773	modern_corpus_spanish-704276-1157	creciente
modern_corpus_spanish-531620-269	old_corpus_spanish-105834-890	creciente
modern_corpus_spanish-531620-269	modern_corpus_spanish-716660-715	creciente
modern_corpus_spanish-531620-269	old_corpus_spanish-151737-385	creciente
modern_corpus_spanish-619558-773	old_corpus_spanish-105669-361	creciente
modern_corpus_spanish-619558-773	old_corpus_spanish-534562-624	creciente
old_corpus_spanish-382044-429	old_corpus_spanish-647169-441	creciente
old_corpus_spanish-105669-361	old_corpus_spanish-382044-429	creciente
old_corpus_spanish-156746-397	old_corpus_spanish-534562-624	creciente
modern_corpus_spanish-531620-269	old_corpus_spanish-163268-189	creciente
modern_corpus_spanish-717026-382	old_corpus_spanish-293774-667	creciente
modern_corpus_spanish-667940-359	old_corpus_spanish-382044-429	creciente
modern_corpus_spanish-667940-359	old_corpus_spanish-165316-427	creciente
modern_corpus_spanish-666322-485	modern_corpus_spanish-706637-619	creciente
modern_corpus_spanish-704276-1157	modern_corpus_spanish-706637-619	creciente
modern_corpus_spanish-667940-359	old_corpus_spanish-157509-662	creciente
modern_corpus_spanish-667940-359	old_corpus_spanish-105834-890	creciente
modern_corpus_spanish-667940-359	modern_corpus_spanish-731684-615	creciente
modern_corpus_spanish-706637-619	old_corpus_spanish-165316-427	creciente
old_corpus_spanish-293774-667	old_corpus_spanish-347478-375	creciente
modern_corpus_spanish-717026-382	old_corpus_spanish-156746-397	creciente
modern_corpus_spanish-731684-615	old_corpus_spanish-105669-361	creciente
modern_corpus_spanish-18058-1159	old_corpus_spanish-156746-397	creciente
modern_corpus_spanish-716660-715	old_corpus_spanish-293774-667	creciente
modern_corpus_spanish-716660-715	old_corpus_spanish-105669-361	creciente
modern_corpus_spanish-18058-1159	modern_corpus_spanish-588225-357	creciente
modern_corpus_spanish-706637-619	old_corpus_spanish-157509-662	creciente
modern_corpus_spanish-706637-619	old_corpus_spanish-156746-397	creciente
modern_corpus_spanish-706637-619	old_corpus_spanish-105669-361	creciente
modern_corpus_spanish-706637-619	modern_corpus_spanish-716660-715	creciente
modern_corpus_spanish-716660-715	modern_corpus_spanish-717026-382	creciente
modern_corpus_spanish-667940-359	modern_corpus_spanish-706637-619	creciente
modern_corpus_spanish-706637-619	modern_corpus_spanish-707210-535	creciente
modern_corpus_spanish-18058-1159	old_corpus_spanish-105834-890	creciente
modern_corpus_spanish-731684-615	old_corpus_spanish-157509-662	creciente
modern_corpus_spanish-500943-745	modern_corpus_spanish-524875-274	creciente
modern_corpus_spanish-707210-535	old_corpus_spanish-293774-667	creciente
modern_corpus_spanish-566994-525	modern_corpus_spanish-593522-353	creciente
modern_corpus_spanish-704276-1157	old_corpus_spanish-105669-361	creciente
modern_corpus_spanish-704276-1157	old_corpus_spanish-116000-365	creciente
old_corpus_spanish-293774-667	old_corpus_spanish-533701-151	creciente
modern_corpus_spanish-648715-281	modern_corpus_spanish-666322-485	creciente
modern_corpus_spanish-648715-281	modern_corpus_spanish-667940-359	creciente
modern_corpus_spanish-707210-535	old_corpus_spanish-382044-429	creciente
modern_corpus_spanish-667940-359	old_corpus_spanish-647169-441	creciente
modern_corpus_spanish-667940-359	old_corpus_spanish-533701-151	creciente
modern_corpus_spanish-566994-525	old_corpus_spanish-415654-753	creciente
modern_corpus_spanish-237581-369	old_corpus_spanish-293774-667	creciente
modern_corpus_spanish-707210-535	old_corpus_spanish-143180-409	creciente
modern_corpus_spanish-500943-745	old_corpus_spanish-293774-667	creciente
modern_corpus_spanish-500943-745	old_corpus_spanish-647169-441	creciente
modern_corpus_spanish-648715-281	old_corpus_spanish-347478-375	creciente
modern_corpus_spanish-667940-359	old_corpus_spanish-430576-281	creciente
modern_corpus_spanish-666322-485	old_corpus_spanish-151737-385	creciente
modern_corpus_spanish-648715-281	old_corpus_spanish-163268-189	creciente
modern_corpus_spanish-648715-281	old_corpus_spanish-157509-662	creciente
old_corpus_spanish-377584-964	old_corpus_spanish-73206-1226	cólera
old_corpus_spanish-129518-506	old_corpus_spanish-28073-758	cólera
old_corpus_spanish-28073-758	old_corpus_spanish-456191-484	cólera
old_corpus_spanish-384730-997	old_corpus_spanish-75420-522	cólera
old_corpus_spanish-670626-44	old_corpus_spanish-73206-1226	cólera
modern_corpus_spanish-445671-266	modern_corpus_spanish-720372-300	cólera
modern_corpus_spanish-445671-266	modern_corpus_spanish-607682-441	cólera
old_corpus_spanish-129518-506	old_corpus_spanish-75420-522	cólera
old_corpus_spanish-129518-506	old_corpus_spanish-577609-1038	cólera
old_corpus_spanish-28073-758	old_corpus_spanish-73206-1226	cólera
old_corpus_spanish-48761-260	old_corpus_spanish-68001-1447	cólera
modern_corpus_spanish-445671-266	old_corpus_spanish-370046-309	cólera
old_corpus_spanish-129518-506	old_corpus_spanish-456191-484	cólera
old_corpus_spanish-229239-89	old_corpus_spanish-377584-964	cólera
modern_corpus_spanish-125009-548	old_corpus_spanish-645729-1010	cólera
modern_corpus_spanish-720363-486	old_corpus_spanish-577609-1038	cólera
old_corpus_spanish-456191-484	old_corpus_spanish-73206-1226	cólera
old_corpus_spanish-456191-484	old_corpus_spanish-75420-522	cólera
modern_corpus_spanish-720363-486	old_corpus_spanish-645729-1010	cólera
modern_corpus_spanish-720363-486	old_corpus_spanish-73206-1226	cólera
modern_corpus_spanish-720372-300	old_corpus_spanish-370046-309	cólera
modern_corpus_spanish-720372-300	old_corpus_spanish-384730-997	cólera
old_corpus_spanish-28073-758	old_corpus_spanish-384730-997	cólera
modern_corpus_spanish-553275-626	modern_corpus_spanish-766863-343	cólera
modern_corpus_spanish-377988-599	old_corpus_spanish-456191-484	cólera
modern_corpus_spanish-377988-599	modern_corpus_spanish-445671-266	cólera
modern_corpus_spanish-553275-626	old_corpus_spanish-75420-522	cólera
modern_corpus_spanish-125009-548	old_corpus_spanish-73206-1226	cólera
old_corpus_spanish-229239-89	old_corpus_spanish-247201-2057	cólera
modern_corpus_spanish-607694-683	old_corpus_spanish-370046-309	cólera
modern_corpus_spanish-607694-683	old_corpus_spanish-577609-1038	cólera
modern_corpus_spanish-607694-683	old_corpus_spanish-73206-1226	cólera
modern_corpus_spanish-607701-124	old_corpus_spanish-370046-309	cólera
modern_corpus_spanish-607701-124	old_corpus_spanish-73206-1226	cólera
modern_corpus_spanish-125009-548	modern_corpus_spanish-237682-475	cólera
old_corpus_spanish-13510-79	old_corpus_spanish-229239-89	cólera
old_corpus_spanish-229239-89	old_corpus_spanish-48761-260	cólera
old_corpus_spanish-229239-89	old_corpus_spanish-68001-1447	cólera
modern_corpus_spanish-553275-626	old_corpus_spanish-73206-1226	cólera
modern_corpus_spanish-125009-548	modern_corpus_spanish-720363-486	cólera
modern_corpus_spanish-125009-548	old_corpus_spanish-28073-758	cólera
modern_corpus_spanish-607682-441	old_corpus_spanish-102147-688	cólera
old_corpus_spanish-13510-79	old_corpus_spanish-247201-2057	cólera
modern_corpus_spanish-753416-144	old_corpus_spanish-645729-1010	cólera
modern_corpus_spanish-128937-461	old_corpus_spanish-48761-260	cólera
modern_corpus_spanish-237682-475	old_corpus_spanish-68001-1447	cólera
modern_corpus_spanish-128937-461	old_corpus_spanish-247201-2057	cólera
modern_corpus_spanish-128937-461	modern_corpus_spanish-753416-144	cólera
modern_corpus_spanish-128937-461	old_corpus_spanish-577609-1038	cólera
modern_corpus_spanish-553275-626	old_corpus_spanish-13510-79	cólera
old_corpus_spanish-73206-1226	old_corpus_spanish-75420-522	cólera
modern_corpus_spanish-553275-626	old_corpus_spanish-48761-260	cólera
modern_corpus_spanish-309407-1275	modern_corpus_spanish-445671-266	cólera
modern_corpus_spanish-309407-1275	modern_corpus_spanish-720363-486	cólera
modern_corpus_spanish-309407-1275	old_corpus_spanish-48761-260	cólera
modern_corpus_spanish-309407-1275	old_corpus_spanish-577609-1038	cólera
modern_corpus_spanish-318317-616	old_corpus_spanish-370046-309	cólera
modern_corpus_spanish-318317-616	old_corpus_spanish-28073-758	cólera
modern_corpus_spanish-318317-616	modern_corpus_spanish-720372-300	cólera
modern_corpus_spanish-821743-495	old_corpus_spanish-13510-79	cólera
modern_corpus_spanish-821743-495	old_corpus_spanish-577609-1038	cólera
modern_corpus_spanish-821743-495	old_corpus_spanish-645729-1010	cólera
old_corpus_spanish-102175-523	old_corpus_spanish-13510-79	cólera
old_corpus_spanish-102175-523	old_corpus_spanish-28073-758	cólera
modern_corpus_spanish-688075-402	old_corpus_spanish-102147-688	cólera
modern_corpus_spanish-630669-521	old_corpus_spanish-102147-688	cólera
modern_corpus_spanish-688075-402	old_corpus_spanish-384730-997	cólera
modern_corpus_spanish-688075-402	old_corpus_spanish-645729-1010	cólera
modern_corpus_spanish-688075-402	old_corpus_spanish-670626-44	cólera
old_corpus_spanish-247201-2057	old_corpus_spanish-579702-619	cólera
modern_corpus_spanish-285099-1130	old_corpus_spanish-577609-1038	cólera
modern_corpus_spanish-285099-1130	old_corpus_spanish-48761-260	cólera
modern_corpus_spanish-720363-486	old_corpus_spanish-384730-997	cólera
old_corpus_spanish-192260-1046	old_corpus_spanish-377584-964	cólera
modern_corpus_spanish-237682-475	modern_corpus_spanish-285099-1130	cólera
modern_corpus_spanish-237682-475	old_corpus_spanish-48761-260	cólera
modern_corpus_spanish-285099-1130	modern_corpus_spanish-766863-343	cólera
old_corpus_spanish-579702-619	old_corpus_spanish-68001-1447	cólera
old_corpus_spanish-377584-964	old_corpus_spanish-384730-997	cólera
old_corpus_spanish-13510-79	old_corpus_spanish-577609-1038	cólera
modern_corpus_spanish-753416-144	old_corpus_spanish-577609-1038	cólera
old_corpus_spanish-377584-964	old_corpus_spanish-68001-1447	cólera
modern_corpus_spanish-553275-626	modern_corpus_spanish-688075-402	cólera
modern_corpus_spanish-285099-1130	old_corpus_spanish-13510-79	cólera
old_corpus_spanish-13510-79	old_corpus_spanish-370046-309	cólera
modern_corpus_spanish-640778-90	modern_corpus_spanish-753416-144	cólera
modern_corpus_spanish-640778-90	old_corpus_spanish-75420-522	cólera
old_corpus_spanish-13510-79	old_corpus_spanish-377584-964	cólera
modern_corpus_spanish-285099-1130	old_corpus_spanish-102175-523	cólera
modern_corpus_spanish-389667-188	old_corpus_spanish-127838-124	declinar
modern_corpus_spanish-682988-266	old_corpus_spanish-675625-350	declinar
old_corpus_spanish-489026-1026	old_corpus_spanish-596732-170	declinar
old_corpus_spanish-427268-284	old_corpus_spanish-596732-170	declinar
modern_corpus_spanish-654229-432	old_corpus_spanish-403656-766	declinar
modern_corpus_spanish-654229-432	old_corpus_spanish-596732-170	declinar
modern_corpus_spanish-389667-188	old_corpus_spanish-80693-280	declinar
modern_corpus_spanish-824018-647	old_corpus_spanish-403656-766	declinar
modern_corpus_spanish-692903-310	old_corpus_spanish-360400-406	declinar
modern_corpus_spanish-517147-665	old_corpus_spanish-99298-380	declinar
modern_corpus_spanish-517147-665	old_corpus_spanish-578474-282	declinar
modern_corpus_spanish-692903-310	old_corpus_spanish-113296-388	declinar
modern_corpus_spanish-692903-310	old_corpus_spanish-108719-65	declinar
modern_corpus_spanish-385187-248	modern_corpus_spanish-682988-266	declinar
modern_corpus_spanish-503587-264	old_corpus_spanish-360400-406	declinar
modern_corpus_spanish-553297-128	old_corpus_spanish-108734-91	declinar
modern_corpus_spanish-385187-248	modern_corpus_spanish-723183-292	declinar
modern_corpus_spanish-385187-248	old_corpus_spanish-401569-257	declinar
modern_corpus_spanish-572925-756	old_corpus_spanish-108719-65	declinar
modern_corpus_spanish-385187-248	old_corpus_spanish-7783-96	declinar
modern_corpus_spanish-385208-293	modern_corpus_spanish-517147-665	declinar
modern_corpus_spanish-692903-310	modern_corpus_spanish-736752-349	declinar
modern_corpus_spanish-385208-293	old_corpus_spanish-240664-73	declinar
modern_corpus_spanish-385208-293	old_corpus_spanish-427268-284	declinar
modern_corpus_spanish-661700-536	old_corpus_spanish-629592-284	declinar
modern_corpus_spanish-661700-536	modern_corpus_spanish-824018-647	declinar
modern_corpus_spanish-661700-536	modern_corpus_spanish-682988-266	declinar
old_corpus_spanish-127838-124	old_corpus_spanish-328665-322	declinar
modern_corpus_spanish-385208-293	modern_corpus_spanish-503587-264	declinar
modern_corpus_spanish-385187-248	old_corpus_spanish-328665-322	declinar
old_corpus_spanish-328665-322	old_corpus_spanish-675625-350	declinar
old_corpus_spanish-108719-65	old_corpus_spanish-113296-388	declinar
modern_corpus_spanish-357181-683	old_corpus_spanish-80693-280	declinar
modern_corpus_spanish-736752-349	old_corpus_spanish-80693-280	declinar
modern_corpus_spanish-521225-311	old_corpus_spanish-79322-41	declinar
modern_corpus_spanish-521225-311	old_corpus_spanish-427268-284	declinar
old_corpus_spanish-359477-380	old_corpus_spanish-403656-766	declinar
modern_corpus_spanish-357181-683	old_corpus_spanish-427268-284	declinar
modern_corpus_spanish-357181-683	old_corpus_spanish-328665-322	declinar
modern_corpus_spanish-723183-292	old_corpus_spanish-108734-91	declinar
modern_corpus_spanish-636480-332	old_corpus_spanish-7783-96	declinar
modern_corpus_spanish-357181-683	modern_corpus_spanish-723183-292	declinar
modern_corpus_spanish-357181-683	modern_corpus_spanish-682988-266	declinar
modern_corpus_spanish-357181-683	modern_corpus_spanish-661700-536	declinar
modern_corpus_spanish-636480-332	old_corpus_spanish-675625-350	declinar
modern_corpus_spanish-636480-332	old_corpus_spanish-127838-124	declinar
modern_corpus_spanish-723183-292	old_corpus_spanish-359477-380	declinar
modern_corpus_spanish-723183-292	old_corpus_spanish-596732-170	declinar
old_corpus_spanish-113296-388	old_corpus_spanish-99298-380	declinar
modern_corpus_spanish-549993-632	old_corpus_spanish-79322-41	declinar
modern_corpus_spanish-736752-349	old_corpus_spanish-427268-284	declinar
modern_corpus_spanish-521225-311	old_corpus_spanish-629592-284	declinar
modern_corpus_spanish-503587-264	modern_corpus_spanish-685633-626	declinar
modern_corpus_spanish-736752-349	old_corpus_spanish-401569-257	declinar
old_corpus_spanish-108719-65	old_corpus_spanish-629592-284	declinar
modern_corpus_spanish-553297-128	modern_corpus_spanish-723183-292	declinar
old_corpus_spanish-629592-284	old_corpus_spanish-80693-280	declinar
modern_corpus_spanish-553297-128	modern_corpus_spanish-824018-647	declinar
old_corpus_spanish-108719-65	old_corpus_spanish-489026-1026	declinar
old_corpus_spanish-108719-65	old_corpus_spanish-359477-380	declinar
old_corpus_spanish-328665-322	old_corpus_spanish-427268-284	declinar
old_corpus_spanish-240664-73	old_corpus_spanish-360400-406	declinar
modern_corpus_spanish-236448-274	old_corpus_spanish-359195-184	demá
old_corpus_spanish-228056-362	old_corpus_spanish-78934-242	demá
old_corpus_spanish-334949-405	old_corpus_spanish-544258-434	demá
modern_corpus_spanish-338038-538	old_corpus_spanish-78934-242	demá
modern_corpus_spanish-203902-504	modern_corpus_spanish-281021-896	demá
modern_corpus_spanish-338038-538	old_corpus_spanish-400741-532	demá
modern_corpus_spanish-338038-538	old_corpus_spanish-334949-405	demá
modern_corpus_spanish-338038-538	modern_corpus_spanish-91404-860	demá
modern_corpus_spanish-338038-538	modern_corpus_spanish-884015-306	demá
modern_corpus_spanish-338038-538	modern_corpus_spanish-795477-398	demá
old_corpus_spanish-334949-405	old_corpus_spanish-598347-162	demá
old_corpus_spanish-183847-264	old_corpus_spanish-334949-405	demá
modern_corpus_spanish-104204-555	old_corpus_spanish-177838-178	demá
modern_corpus_spanish-104204-555	old_corpus_spanish-228056-362	demá
modern_corpus_spanish-104204-555	old_corpus_spanish-343525-604	demá
modern_corpus_spanish-104204-555	old_corpus_spanish-598347-162	demá
modern_corpus_spanish-203902-504	old_corpus_spanish-92735-262	demá
modern_corpus_spanish-104204-555	old_corpus_spanish-86653-818	demá
modern_corpus_spanish-99935-704	old_corpus_spanish-177838-178	demá
modern_corpus_spanish-162238-446	modern_corpus_spanish-682684-614	demá
modern_corpus_spanish-162238-446	modern_corpus_spanish-91404-860	demá
modern_corpus_spanish-338038-538	modern_corpus_spanish-346364-110	demá
modern_corpus_spanish-236448-274	modern_corpus_spanish-57183-394	demá
modern_corpus_spanish-236448-274	old_corpus_spanish-544258-434	demá
