identifier1	identifier2	lemma	mean_disagreement_cleaned	judgments
1700-1916_верховье_46-16	1992-2016_верховье_47-16	верховье	0.0	[4, 4, 4]
1700-1916_верховье_46-14	1918-1990_верховье_47-14	верховье	0.0	[4, 4, 4]
1700-1916_верховье_44-16	1992-2016_верховье_9-15	верховье	0.0	[4, 4, 4]
1700-1916_верховье_44-14	1918-1990_верховье_45-14	верховье	0.0	[4, 4, 4]
1700-1916_верховье_52-14	1918-1990_верховье_53-14	верховье	2.0	[2, 4]
1700-1916_верховье_20-14	1918-1990_верховье_21-14	верховье	0.0	[4, 4, 4]
1700-1916_верховье_22-14	1918-1990_верховье_23-14	верховье	0.0	[4, 4, 4]
1700-1916_верховье_2-14	1918-1990_верховье_3-14	верховье	1.3333333333333333	[2, 3, 4]
1918-1990_верховье_18-15	1992-2016_верховье_19-15	верховье	0.6666666666666666	[4, 3, 4]
1918-1990_верховье_20-15	1992-2016_верховье_5-16	верховье	1.3333333333333333	[1, 2, 3]
1918-1990_верховье_22-15	1992-2016_верховье_23-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_24-15	1992-2016_верховье_25-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_26-15	1992-2016_верховье_27-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_28-15	1992-2016_верховье_29-15	верховье	0.0	[3, 3, 3]
1918-1990_верховье_30-15	1992-2016_верховье_31-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_32-15	1992-2016_верховье_33-15	верховье	0.6666666666666666	[4, 4, 3]
1918-1990_верховье_34-15	1992-2016_верховье_35-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_36-15	1992-2016_верховье_37-15	верховье	2.0	[1, 4, 4]
1918-1990_верховье_38-15	1992-2016_верховье_39-15	верховье	1.3333333333333333	[2, 4, 3]
1918-1990_верховье_4-15	1992-2016_верховье_5-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_40-15	1992-2016_верховье_41-15	верховье	0.6666666666666666	[4, 4, 3]
1918-1990_верховье_42-15	1992-2016_верховье_43-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_44-15	1992-2016_верховье_45-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_46-15	1992-2016_верховье_47-15	верховье	1.3333333333333333	[1, 3, 3]
1918-1990_верховье_48-15	1992-2016_верховье_49-15	верховье	0.0	[4, 4, 4]
1700-1916_верховье_2-16	1992-2016_верховье_3-16	верховье	0.0	[4, 4, 4]
1918-1990_верховье_14-15	1992-2016_верховье_15-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_16-15	1992-2016_верховье_19-16	верховье	0.0	[4, 4, 4]
1918-1990_верховье_10-15	1992-2016_верховье_11-15	верховье	0.0	[4, 4, 4]
1700-1916_верховье_18-16	1992-2016_верховье_19-16	верховье	0.0	[4, 4, 4]
1700-1916_верховье_18-16	1918-1990_верховье_22-15	верховье	0.0	[4, 4, 4]
1700-1916_верховье_18-14	1918-1990_верховье_19-14	верховье	0.0	[4, 4, 4]
1700-1916_верховье_16-16	1992-2016_верховье_17-16	верховье	0.6666666666666666	[3, 4, 3]
1700-1916_верховье_16-16	1918-1990_верховье_27-14	верховье	1.3333333333333333	[2, 4, 2]
1700-1916_верховье_16-14	1918-1990_верховье_17-14	верховье	0.0	[4, 4, 4]
1918-1990_верховье_12-15	1992-2016_верховье_13-15	верховье	0.0	[4, 4, 4]
1700-1916_верховье_14-14	1918-1990_верховье_15-14	верховье	0.0	[4, 4, 4]
1700-1916_верховье_12-16	1992-2016_верховье_13-16	верховье	2.0	[3, 1, 4]
1700-1916_верховье_14-16	1992-2016_верховье_15-16	верховье	0.6666666666666666	[3, 4, 4]
1700-1916_верховье_10-16	1992-2016_верховье_11-16	верховье	0.6666666666666666	[4, 3, 4]
1700-1916_верховье_10-14	1992-2016_верховье_27-16	верховье	0.0	[4, 4, 4]
1700-1916_верховье_10-14	1918-1990_верховье_11-14	верховье	0.6666666666666666	[4, 3, 4]
1700-1916_верховье_0-16	1992-2016_верховье_1-16	верховье	0.0	[4, 4, 4]
1700-1916_верховье_0-14	1918-1990_верховье_1-14	верховье	0.6666666666666666	[4, 3, 4]
1918-1990_верховье_0-15	1992-2016_верховье_1-15	верховье	0.0	[4, 4, 4]
1918-1990_верховье_1-14	1992-2016_верховье_3-15	верховье	0.0	[4, 4, 4]
1700-1916_верховье_12-14	1918-1990_верховье_13-14	верховье	0.6666666666666666	[3, 2, 3]
весна-104-12	весна-105-12	весна	1.2	[1, 4, 4, 4, 4]
весна-0-12	весна-1-12	весна	1.2	[1, 1, 1, 4, 1]
весна-10-12	весна-11-12	весна	0.0	[4, 4, 4, 4, 4]
весна-100-12	весна-101-12	весна	0.0	[4, 4, 4, 4, 4]
весна-102-12	весна-103-12	весна	0.0	[4, 4, 4, 4, 4]
весна-106-12	весна-107-12	весна	0.0	[4, 4, 4, 4, 4]
весна-90-12	весна-91-12	весна	0.0	[4, 4, 4, 4, 4]
весна-110-12	весна-111-12	весна	0.4	[4, 4, 4, 4, 3]
весна-56-12	весна-57-12	весна	0.6	[4, 4, 4, 3, 3]
весна-58-12	весна-59-12	весна	0.4	[4, 4, 3, 4, 4]
весна-6-12	весна-7-12	весна	0.6	[4, 3, 4, 3, 3]
весна-60-12	весна-61-12	весна	1.4	[1, 3, 3, 4, 4]
весна-62-12	весна-63-12	весна	1.2	[2, 4, 2, 4, 3]
весна-64-12	весна-65-12	весна	1.8	[2, 4, 1, 1, 4]
весна-66-12	весна-67-12	весна	1.6	[4, 2, 4, 4, 1]
весна-68-12	весна-69-12	весна	0.0	[4, 4, 4, 4, 4]
весна-70-12	весна-71-12	весна	1.4	[4, 4, 1, 3, 3]
весна-72-12	весна-73-12	весна	0.0	[4, 4, 4, 4, 4]
весна-74-12	весна-75-12	весна	0.0	[4, 4, 4, 4, 4]
весна-78-12	весна-79-12	весна	0.0	[4, 4, 4, 4, 4]
весна-8-12	весна-9-12	весна	0.6	[4, 4, 3, 3, 4]
весна-80-12	весна-81-12	весна	0.0	[4, 4, 4, 4, 4]
весна-82-12	весна-83-12	весна	0.0	[4, 4, 4, 4, 4]
весна-84-12	весна-85-12	весна	0.0	[4, 4, 4, 4, 4]
весна-86-12	весна-87-12	весна	1.0	[3, 4, 2, 4, 4]
весна-88-12	весна-89-12	весна	0.4	[4, 4, 3, 4, 4]
весна-92-12	весна-93-12	весна	0.0	[4, 4, 4, 4, 4]
весна-94-12	весна-95-12	весна	1.0	[1, 1, 3, 2, 1]
весна-96-12	весна-97-12	весна	0.0	[4, 4, 4, 4, 4]
весна-98-12	весна-99-12	весна	0.0	[4, 4, 4, 4, 4]
весна-108-12	весна-109-12	весна	0.0	[4, 4, 4, 4, 4]
весна-54-12	весна-55-12	весна	0.4	[3, 3, 4, 3, 3]
весна-52-12	весна-53-12	весна	0.0	[4, 4, 4, 4, 4]
весна-76-12	весна-77-12	весна	1.4	[1, 3, 4, 4, 4]
весна-48-12	весна-49-12	весна	0.8	[4, 2, 4, 4, 4]
весна-50-12	весна-51-12	весна	0.0	[4, 4, 4, 4, 4]
весна-112-12	весна-113-12	весна	0.8	[2, 4, 4, 4, 4]
весна-114-12	весна-115-12	весна	0.4	[4, 3, 4, 4, 4]
весна-116-12	весна-117-12	весна	1.4	[4, 4, 1, 3, 4]
весна-118-12	весна-119-12	весна	0.8	[3, 1, 1, 1, 1]
весна-12-12	весна-13-12	весна	0.0	[4, 4, 4, 4, 4]
весна-14-12	весна-15-12	весна	1.2	[4, 1, 4, 4, 4]
весна-16-12	весна-17-12	весна	1.6	[1, 1, 1, 4, 3]
весна-2-12	весна-3-12	весна	0.0	[4, 4, 4, 4, 4]
весна-20-12	весна-21-12	весна	0.0	[4, 4, 4, 4, 4]
весна-22-12	весна-23-12	весна	0.0	[4, 4, 4, 4, 4]
весна-24-12	весна-25-12	весна	0.0	[4, 4, 4, 4, 4]
весна-18-12	весна-19-12	весна	0.0	[4, 4, 4, 4, 4]
весна-26-12	весна-27-12	весна	1.4	[4, 3, 1, 3, 4]
весна-46-12	весна-47-12	весна	0.0	[4, 4, 4, 4, 4]
весна-42-12	весна-43-12	весна	0.0	[4, 4, 4, 4, 4]
весна-40-12	весна-41-12	весна	0.8	[2, 4, 4, 4, 4]
весна-4-12	весна-5-12	весна	0.0	[4, 4, 4, 4, 4]
весна-38-12	весна-39-12	весна	1.4	[3, 4, 1, 4, 4]
весна-44-12	весна-45-12	весна	0.0	[4, 4, 4, 4, 4]
весна-34-12	весна-35-12	весна	0.0	[4, 4, 4, 4, 4]
весна-32-12	весна-33-12	весна	0.0	[4, 4, 4, 4, 4]
весна-30-12	весна-31-12	весна	1.6	[4, 4, 1, 2, 4]
весна-28-12	весна-29-12	весна	0.0	[4, 4, 4, 4, 4]
весна-36-12	весна-37-12	весна	0.0	[4, 4, 4, 4, 4]
вино-64-12	вино-65-12	вино	0.0	[4, 4, 4, 4, 4]
вино-70-12	вино-71-12	вино	0.0	[4, 4, 4, 4, 4]
вино-68-12	вино-69-12	вино	0.0	[4, 4, 4, 4, 4]
вино-66-12	вино-67-12	вино	0.0	[4, 4, 4, 4, 4]
вино-62-12	вино-63-12	вино	0.0	[4, 4, 4, 4, 4]
вино-52-12	вино-53-12	вино	0.0	[1, 1, 1, 1, 1]
вино-6-12	вино-7-12	вино	0.0	[4, 4, 4, 4, 4]
вино-58-12	вино-59-12	вино	0.0	[4, 4, 4, 4, 4]
вино-56-12	вино-57-12	вино	0.0	[4, 4, 4, 4, 4]
вино-54-12	вино-55-12	вино	0.8	[4, 4, 2, 4, 4]
вино-60-12	вино-61-12	вино	0.0	[4, 4, 4, 4, 4]
вино-72-12	вино-73-12	вино	0.4	[4, 4, 3, 4, 4]
вино-82-12	вино-83-12	вино	0.0	[4, 4, 4, 4, 4]
вино-76-12	вино-77-12	вино	0.0	[4, 4, 4, 4, 4]
вино-78-12	вино-79-12	вино	0.0	[1, 1, 1, 1, 1]
вино-8-12	вино-9-12	вино	0.0	[4, 4, 4, 4, 4]
вино-80-12	вино-81-12	вино	0.0	[4, 4, 4, 4, 4]
вино-50-12	вино-51-12	вино	0.0	[1, 1, 1, 1, 1]
вино-84-12	вино-85-12	вино	0.0	[4, 4, 4, 4, 4]
вино-86-12	вино-87-12	вино	0.0	[4, 4, 4, 4, 4]
вино-88-12	вино-89-12	вино	0.4	[4, 4, 4, 4, 3]
вино-90-12	вино-91-12	вино	0.0	[4, 4, 4, 4, 4]
вино-92-12	вино-93-12	вино	0.0	[4, 4, 4, 4, 4]
вино-94-12	вино-95-12	вино	0.0	[4, 4, 4, 4, 4]
вино-96-12	вино-97-12	вино	0.0	[4, 4, 4, 4, 4]
вино-98-12	вино-99-12	вино	0.0	[4, 4, 4, 4, 4]
вино-74-12	вино-75-12	вино	0.0	[4, 4, 4, 4, 4]
вино-48-12	вино-49-12	вино	0.0	[4, 4, 4, 4, 4]
вино-34-12	вино-35-12	вино	0.0	[1, 1, 1, 1, 1]
вино-44-12	вино-45-12	вино	1.0	[2, 3, 4, 3, 4]
вино-0-12	вино-1-12	вино	0.0	[4, 4, 4, 4, 4]
вино-10-12	вино-11-12	вино	0.0	[4, 4, 4, 4, 4]
вино-100-12	вино-101-12	вино	0.4	[4, 4, 3, 4, 4]
вино-102-12	вино-103-12	вино	0.0	[4, 4, 4, 4, 4]
вино-104-12	вино-105-12	вино	0.0	[4, 4, 4, 4, 4]
вино-106-12	вино-107-12	вино	0.0	[4, 4, 4, 4, 4]
вино-108-12	вино-109-12	вино	0.0	[4, 4, 4, 4, 4]
вино-110-12	вино-111-12	вино	0.0	[4, 4, 4, 4, 4]
вино-112-12	вино-113-12	вино	0.0	[4, 4, 4, 4, 4]
вино-114-12	вино-115-12	вино	0.6	[3, 4, 4, 3, 4]
вино-116-12	вино-117-12	вино	0.0	[4, 4, 4, 4, 4]
вино-118-12	вино-119-12	вино	0.0	[4, 4, 4, 4, 4]
вино-12-12	вино-13-12	вино	0.0	[4, 4, 4, 4, 4]
вино-14-12	вино-15-12	вино	0.0	[4, 4, 4, 4, 4]
вино-16-12	вино-17-12	вино	0.0	[4, 4, 4, 4, 4]
вино-20-12	вино-21-12	вино	0.0	[4, 4, 4, 4, 4]
вино-22-12	вино-23-12	вино	0.0	[4, 4, 4, 4, 4]
вино-24-12	вино-25-12	вино	0.4	[4, 4, 3, 4, 4]
вино-26-12	вино-27-12	вино	0.0	[1, 1, 1, 1, 1]
вино-28-12	вино-29-12	вино	0.0	[4, 4, 4, 4, 4]
вино-30-12	вино-31-12	вино	0.0	[4, 4, 4, 4, 4]
вино-32-12	вино-33-12	вино	0.0	[4, 4, 4, 4, 4]
вино-36-12	вино-37-12	вино	0.0	[4, 4, 4, 4, 4]
вино-38-12	вино-39-12	вино	0.0	[1, 1, 1, 1, 1]
вино-4-12	вино-5-12	вино	0.0	[4, 4, 4, 4, 4]
вино-40-12	вино-41-12	вино	0.0	[4, 4, 4, 4, 4]
вино-42-12	вино-43-12	вино	0.0	[1, 1, 1, 1, 1]
вино-46-12	вино-47-12	вино	0.0	[4, 4, 4, 4, 4]
вино-2-12	вино-3-12	вино	0.4	[4, 4, 4, 4, 3]
вино-18-12	вино-19-12	вино	0.0	[4, 4, 4, 4, 4]
вирус-70-13	вирус-71-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-54-13	вирус-55-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-52-13	вирус-53-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-50-13	вирус-51-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-48-13	вирус-49-13	вирус	1.0	[4, 3, 4, 4, 2]
вирус-46-13	вирус-47-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-44-13	вирус-45-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-42-13	вирус-43-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-40-13	вирус-41-13	вирус	0.8	[4, 4, 2, 4, 4]
вирус-56-13	вирус-57-13	вирус	0.6	[4, 4, 4, 3, 3]
вирус-4-13	вирус-5-13	вирус	0.6666666666666666	[4, 4, 3, 3, 0]
вирус-36-13	вирус-37-13	вирус	0.6	[4, 3, 4, 4, 3]
вирус-34-13	вирус-35-13	вирус	1.6	[2, 4, 4, 1, 2]
вирус-32-13	вирус-33-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-28-13	вирус-29-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-26-13	вирус-27-13	вирус	0.8	[4, 2, 4, 4, 4]
вирус-24-13	вирус-25-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-22-13	вирус-23-13	вирус	1.2	[4, 4, 1, 4, 4]
вирус-20-13	вирус-21-13	вирус	0.6	[3, 4, 3, 4, 4]
вирус-38-13	вирус-39-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-58-13	вирус-59-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-6-13	вирус-7-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-60-13	вирус-61-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-98-13	вирус-99-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-96-13	вирус-97-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-94-13	вирус-95-13	вирус	1.0	[4, 4, 4, 3, 2]
вирус-92-13	вирус-93-13	вирус	0.8	[4, 2, 4, 4, 4]
вирус-90-13	вирус-91-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-88-13	вирус-89-13	вирус	0.4	[4, 4, 4, 3, 4]
вирус-86-13	вирус-87-13	вирус	1.2	[4, 4, 1, 4, 4]
вирус-84-13	вирус-85-13	вирус	1.2	[4, 4, 1, 4, 4]
вирус-82-13	вирус-83-13	вирус	1.2	[4, 4, 4, 1, 4]
вирус-80-13	вирус-81-13	вирус	0.8	[2, 4, 4, 4, 4]
вирус-8-13	вирус-9-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-78-13	вирус-79-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-76-13	вирус-77-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-74-13	вирус-75-13	вирус	1.2	[2, 4, 2, 4, 4]
вирус-72-13	вирус-73-13	вирус	0.6	[4, 4, 4, 3, 3]
вирус-68-13	вирус-69-13	вирус	1.2	[4, 4, 1, 4, 4]
вирус-66-13	вирус-67-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-64-13	вирус-65-13	вирус	0.4	[4, 4, 4, 3, 4]
вирус-62-13	вирус-63-13	вирус	1.0	[1, 2, 3, 1, 1]
вирус-2-13	вирус-3-13	вирус	0.4	[4, 4, 3, 4, 4]
вирус-18-13	вирус-19-13	вирус	0.4	[4, 4, 3, 4, 4]
вирус-30-13	вирус-31-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-14-13	вирус-15-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-16-13	вирус-17-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-0-13	вирус-1-13	вирус	1.6666666666666667	[3, 0, 4, 4, 1]
вирус-10-13	вирус-11-13	вирус	1.8	[4, 4, 1, 1, 4]
вирус-100-13	вирус-101-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-104-13	вирус-105-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-106-13	вирус-107-13	вирус	0.4	[3, 4, 4, 4, 4]
вирус-108-13	вирус-109-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-102-13	вирус-103-13	вирус	0.4	[4, 4, 4, 3, 4]
вирус-112-13	вирус-113-13	вирус	0.0	[4, 4, 4, 4, 4]
вирус-114-13	вирус-115-13	вирус	0.4	[4, 4, 4, 4, 3]
вирус-116-13	вирус-117-13	вирус	0.4	[4, 4, 4, 4, 3]
вирус-118-13	вирус-119-13	вирус	1.2	[4, 4, 1, 4, 4]
вирус-12-13	вирус-13-13	вирус	0.4	[4, 3, 4, 4, 4]
вирус-110-13	вирус-111-13	вирус	0.4	[4, 4, 3, 4, 4]
1918-1990_возраст_74-15	1992-2016_возраст_75-15	возраст	2.0	[4, 1, 4]
1918-1990_возраст_76-15	1992-2016_возраст_77-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_98-15	1992-2016_возраст_99-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_96-15	1992-2016_возраст_97-15	возраст	0.6666666666666666	[4, 3, 4]
1918-1990_возраст_90-15	1992-2016_возраст_91-15	возраст	1.3333333333333333	[4, 2, 4]
1918-1990_возраст_92-15	1992-2016_возраст_93-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_72-15	1992-2016_возраст_73-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_88-15	1992-2016_возраст_89-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_86-15	1992-2016_возраст_87-15	возраст	2.0	[4, 1, 4]
1918-1990_возраст_84-15	1992-2016_возраст_85-15	возраст	0.6666666666666666	[3, 3, 2]
1918-1990_возраст_82-15	1992-2016_возраст_83-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_94-15	1992-2016_возраст_95-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_70-15	1992-2016_возраст_71-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_64-15	1992-2016_возраст_65-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_66-15	1992-2016_возраст_67-15	возраст	0.6666666666666666	[3, 4, 4]
1918-1990_возраст_62-15	1992-2016_возраст_63-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_60-15	1992-2016_возраст_61-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_118-15	1992-2016_возраст_119-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_116-15	1992-2016_возраст_117-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_112-15	1992-2016_возраст_113-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_110-15	1992-2016_возраст_111-15	возраст	1.3333333333333333	[4, 4, 2]
1918-1990_возраст_108-15	1992-2016_возраст_109-15	возраст	0.6666666666666666	[4, 3, 4]
1918-1990_возраст_106-15	1992-2016_возраст_107-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_104-15	1992-2016_возраст_105-15	возраст	0.6666666666666666	[3, 3, 2]
1918-1990_возраст_102-15	1992-2016_возраст_103-15	возраст	0.6666666666666666	[3, 4, 4]
1918-1990_возраст_100-15	1992-2016_возраст_101-15	возраст	0.6666666666666666	[4, 3, 3]
1918-1990_возраст_68-15	1992-2016_возраст_69-15	возраст	0.0	[4, 4, 4]
1918-1990_возраст_114-15	1992-2016_возраст_115-15	возраст	0.6666666666666666	[4, 3, 4]
1700-1916_возраст_70-14	1918-1990_возраст_71-14	возраст	1.3333333333333333	[4, 2, 3]
1918-1990_возраст_78-15	1992-2016_возраст_79-15	возраст	0.6666666666666666	[4, 4, 3]
1700-1916_возраст_72-14	1918-1990_возраст_73-14	возраст	0.6666666666666666	[4, 3, 4]
1700-1916_возраст_72-16	1992-2016_возраст_73-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_74-14	1918-1990_возраст_75-14	возраст	0.6666666666666666	[3, 2, 2]
1700-1916_возраст_74-16	1992-2016_возраст_75-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_76-14	1918-1990_возраст_77-14	возраст	2.0	[1, 4, 4]
1700-1916_возраст_76-16	1992-2016_возраст_77-16	возраст	1.3333333333333333	[2, 4, 4]
1700-1916_возраст_78-14	1918-1990_возраст_79-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_78-16	1992-2016_возраст_79-16	возраст	0.6666666666666666	[4, 3, 4]
1700-1916_возраст_80-14	1918-1990_возраст_81-14	возраст	0.6666666666666666	[3, 4, 4]
1700-1916_возраст_80-16	1992-2016_возраст_81-16	возраст	1.3333333333333333	[4, 2, 4]
1700-1916_возраст_82-14	1918-1990_возраст_83-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_82-16	1992-2016_возраст_83-16	возраст	0.6666666666666666	[3, 4, 4]
1700-1916_возраст_84-14	1918-1990_возраст_85-14	возраст	0.6666666666666666	[4, 3, 3]
1700-1916_возраст_84-16	1992-2016_возраст_85-16	возраст	0.6666666666666666	[3, 4, 4]
1700-1916_возраст_86-14	1918-1990_возраст_87-14	возраст	2.0	[1, 3, 4]
1700-1916_возраст_86-16	1992-2016_возраст_87-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_88-14	1918-1990_возраст_89-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_88-16	1992-2016_возраст_89-16	возраст	0.6666666666666666	[3, 4, 4]
1700-1916_возраст_90-14	1918-1990_возраст_91-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_90-16	1992-2016_возраст_91-16	возраст	0.6666666666666666	[4, 3, 4]
1700-1916_возраст_92-14	1918-1990_возраст_93-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_92-16	1992-2016_возраст_93-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_94-14	1918-1990_возраст_95-14	возраст	0.6666666666666666	[2, 3, 3]
1700-1916_возраст_94-16	1992-2016_возраст_95-16	возраст	1.3333333333333333	[2, 4, 4]
1700-1916_возраст_96-14	1918-1990_возраст_97-14	возраст	0.6666666666666666	[3, 4, 4]
1700-1916_возраст_96-16	1992-2016_возраст_97-16	возраст	0.6666666666666666	[4, 4, 3]
1700-1916_возраст_98-14	1918-1990_возраст_99-14	возраст	0.6666666666666666	[4, 4, 3]
1700-1916_возраст_100-14	1918-1990_возраст_101-14	возраст	0.6666666666666666	[3, 3, 4]
1918-1990_возраст_80-15	1992-2016_возраст_81-15	возраст	0.6666666666666666	[4, 3, 4]
1700-1916_возраст_100-16	1992-2016_возраст_101-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_102-16	1992-2016_возраст_103-16	возраст	0.6666666666666666	[3, 3, 4]
1700-1916_возраст_68-16	1992-2016_возраст_69-16	возраст	1.3333333333333333	[4, 2, 3]
1700-1916_возраст_68-14	1918-1990_возраст_69-14	возраст	0.6666666666666666	[4, 3, 3]
1700-1916_возраст_66-16	1992-2016_возраст_67-16	возраст	0.6666666666666666	[3, 3, 4]
1700-1916_возраст_66-14	1918-1990_возраст_67-14	возраст	0.0	[2, 2, 2]
1700-1916_возраст_64-16	1992-2016_возраст_65-16	возраст	0.6666666666666666	[3, 4, 4]
1700-1916_возраст_70-16	1992-2016_возраст_71-16	возраст	1.3333333333333333	[2, 4, 3]
1700-1916_возраст_64-14	1918-1990_возраст_65-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_62-16	1992-2016_возраст_63-16	возраст	0.6666666666666666	[2, 3, 3]
1700-1916_возраст_62-14	1918-1990_возраст_63-14	возраст	2.0	[1, 4, 4]
1700-1916_возраст_60-16	1992-2016_возраст_61-16	возраст	0.6666666666666666	[4, 4, 3]
1700-1916_возраст_60-14	1918-1990_возраст_61-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_118-16	1992-2016_возраст_119-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_118-14	1918-1990_возраст_119-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_116-16	1992-2016_возраст_117-16	возраст	0.0	[3, 3, 3]
1700-1916_возраст_116-14	1918-1990_возраст_117-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_114-16	1992-2016_возраст_115-16	возраст	0.0	[3, 3, 3]
1700-1916_возраст_114-14	1918-1990_возраст_115-14	возраст	0.6666666666666666	[4, 3, 3]
1700-1916_возраст_112-16	1992-2016_возраст_113-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_112-14	1918-1990_возраст_113-14	возраст	0.6666666666666666	[4, 4, 3]
1700-1916_возраст_110-16	1992-2016_возраст_111-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_110-14	1918-1990_возраст_111-14	возраст	0.6666666666666666	[4, 3, 4]
1700-1916_возраст_108-16	1992-2016_возраст_109-16	возраст	0.6666666666666666	[4, 4, 3]
1700-1916_возраст_108-14	1918-1990_возраст_109-14	возраст	0.6666666666666666	[4, 3, 4]
1700-1916_возраст_106-16	1992-2016_возраст_107-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_106-14	1918-1990_возраст_107-14	возраст	0.6666666666666666	[3, 4, 3]
1700-1916_возраст_104-16	1992-2016_возраст_105-16	возраст	0.0	[4, 4, 4]
1700-1916_возраст_104-14	1918-1990_возраст_105-14	возраст	0.6666666666666666	[3, 3, 4]
1700-1916_возраст_102-14	1918-1990_возраст_103-14	возраст	0.0	[4, 4, 4]
1700-1916_возраст_98-16	1992-2016_возраст_99-16	возраст	0.6666666666666666	[3, 3, 4]
войско-0-12	войско-1-12	войско	0.6	[4, 3, 4, 3, 4]
войско-94-12	войско-95-12	войско	0.8	[2, 4, 4, 4, 4]
войско-38-12	войско-39-12	войско	0.0	[4, 4, 4, 4, 4]
войско-36-12	войско-37-12	войско	0.0	[4, 4, 4, 4, 4]
войско-34-12	войско-35-12	войско	0.4	[4, 4, 4, 4, 3]
войско-32-12	войско-33-12	войско	0.0	[4, 4, 4, 4, 4]
войско-30-12	войско-31-12	войско	0.0	[4, 4, 4, 4, 4]
войско-28-12	войско-29-12	войско	0.0	[4, 4, 4, 4, 4]
войско-26-12	войско-27-12	войско	0.0	[4, 4, 4, 4, 4]
войско-24-12	войско-25-12	войско	0.0	[4, 4, 4, 4, 4]
войско-22-12	войско-23-12	войско	0.4	[4, 3, 4, 4, 4]
войско-20-12	войско-21-12	войско	0.4	[4, 4, 4, 3, 4]
войско-2-12	войско-3-12	войско	0.0	[4, 4, 4, 4, 4]
войско-18-12	войско-19-12	войско	0.4	[4, 4, 4, 3, 4]
